id,x_pos,y_pos,x_yaw,y_yaw
12,-0.43865130576013256,-23.246467798749336,0.9999999985377949,5.407781700803155e-05
4,-6.458886883556864,23.009613250376844,0.9999999881023598,-0.00015425718873669352
3,32.919188665749665,2.7595324834348465,0.9999999999917721,4.056572803260733e-06
6,23.614840715192692,3.816241382201332,0.9999999999926286,3.839659008331015e-06
5,33.458336693964775,8.5918947750889,0.9999999993103974,-3.7137651487961635e-05
2,-10.94359727791804,28.43699087343706,0.9999999830037393,-0.00018437060810427754
10,2.433991574003956,17.946906846213693,0.9999999999840814,-5.642440726704651e-06
17,2.690861634105549,-12.777980036617818,0.9999999711786279,0.00024008903189135894
31,23.845633068449665,-2.3593044818009155,0.9999999962831116,-8.621935233805368e-05
7,-4.569448703437528,18.752691390881537,0.9999998794771532,0.0004909640303354348
16,39.960512713469235,-1.4786038694214425,0.999999998194673,6.00887169989565e-05
1,24.92507076103502,13.95526644988655,0.9999999988063298,4.886041756809658e-05
18,-2.4768723488620674,16.27745835118803,0.9999998634202906,-0.0005226465347008449
62,7.104672936348374,28.194708263580004,0.9999999972971976,7.352281797665954e-05
11,1.7131544243943404,-11.306441021114782,0.9999991712813585,-0.0012874146947500491
13,-7.571618051450139,44.128075180433015,0.9999996423247,-0.0008457839394297668
19,-24.458485219503668,1.5216005343479884,0.9999987514459056,0.0015802236012541866
9,35.65301985547657,-1.1554014733406184,0.9999999998258454,-1.8663042913792935e-05
12,-0.41401133779574434,-23.20692960466276,0.9999999547020266,0.000300991602449861
15,36.44986790897389,11.498791979374015,0.9999999978151165,-6.610421336197498e-05
4,-6.483339442428084,23.08267912763374,0.9999995294808663,-0.0009700711551355497
3,32.98920135816472,2.757329523777921,0.9999999991309564,-4.169037391569049e-05
6,23.541506370972996,3.815372340541871,0.9999999997083922,2.4149857882074297e-05
14,2.6256733425759045,-11.719580891384055,0.9999948301031423,0.0032155508062592752
2,-10.98639826910892,28.490028741954852,0.999999168865133,-0.001289290131519908
5,33.370866345494264,8.592672343591472,0.9999999982829231,-5.8601654871410893e-05
20,17.42355697079788,-4.878931107780893,0.9999999632966647,-0.00027093665149833043
10,2.3996481526659683,17.988302695382153,0.9999999957774798,-9.189690134204264e-05
17,2.663149218835423,-12.756999509643244,0.9999999981096752,6.148698622077647e-05
7,-4.572126134052567,18.7932729116049,0.9999998976729452,0.0004523871119724896
31,23.85843686695788,-2.399214778153502,0.9999999313527832,-0.00037053262871984054
16,40.03865409392519,-1.4854275245990514,0.9999999110083251,0.0004218807200707306
1,24.838457745792443,13.901877040306786,0.9999999364127166,0.0003566154269717395
13,-7.616752321710708,44.222635411470826,0.9999904013182064,-0.0043814690975210215
11,1.7669811303220475,-11.337641080805094,0.9999936437509798,-0.003565453356667766
18,-2.537810009733829,16.31692538714742,0.9999956799565706,-0.0029393992917027493
9,35.708988797347644,-1.1593339721332112,0.9999999550724524,-0.00029975839140150134
62,7.034166839930803,28.17257785428804,0.9999997909385159,0.0006466242529904893
4,-6.509664414819539,23.15068729154175,0.9999943376450519,-0.0033652158673729486
15,36.37270638530203,11.49816179942726,0.9999999998419258,-1.778056412482341e-05
12,-0.37841836310257637,-23.16039316720213,0.9999988754175512,0.0014997211851132213
6,23.45238136707559,3.8080715653513573,0.9999997755467112,0.0006700048711223982
3,33.071738104967274,2.7594868797906695,0.999999990950269,0.00013453424008922195
2,-11.050930463834879,28.54348467625037,0.9999887370090468,-0.00474614106948313
5,33.26886294818145,8.601823207589998,-0.9999994463023586,0.0010523283594911232
20,17.476548779449168,-4.86636869890322,0.9999974757541468,0.002246883471538803
14,2.5550880397633655,-11.767879976466162,0.9999844704034749,0.00557305588360152
31,23.864501192677523,-2.428004958711608,0.9999995602622559,-0.0009378034414582099
19,-24.522962739087642,1.6002419477180203,0.9999664780597971,0.008187964135569036
10,2.377894345315474,18.024989761262777,0.9999997539669724,-0.0007014741582326256
7,-4.555857186858958,18.84628960247788,0.9999999959423519,9.008493915632713e-05
17,2.6429482515059397,-12.750220712652231,0.999999989306745,-0.0001462412724654145
16,40.14137497773113,-1.49486307838283,0.9999991826478962,0.0012785552547954367
1,24.751201971724537,13.87095569037017,0.9999997748445537,0.0006710520410695773
23,40.741108960928635,-2.0969174545709057,0.9999816995078581,-0.0060498470539145635
11,1.8058461388000266,-11.352117028967664,0.99998512718444,-0.005453935269078722
9,35.75491696431972,-1.1602574604601288,0.9999998925705678,-0.00046352869696720736
13,-7.655426945713501,44.341208778371225,0.9998523624679044,-0.017182935353142612
15,36.28368099595687,11.492556540126532,-0.9999993693823115,-0.0011230471848438807
62,6.9572901652951575,28.131286927445707,0.9999896484399952,0.004550056357334154
18,-2.598663791769247,16.353321419884747,-0.9999608168935984,0.008852382588175965
4,-6.538132978828405,23.216372530771306,0.9999600532743298,-0.008938224409771888
19,-24.64396824637013,1.6769010261348023,0.9998744881836815,0.015843228188119757
3,33.16214361132943,2.7593814387139832,0.9999999938803777,0.00011063111922877876
12,-0.3361813975304955,-23.110491737357616,0.9999849604316031,0.005484424364063511
6,23.356442655871305,3.804777265130341,-0.9999989635287744,-0.0014397712932960427
2,-11.109260343295983,28.593174428788398,-0.9999130148790657,0.013189491099258661
5,33.17996220828881,8.60829366494297,-0.9999958711996395,0.0028736011682319587
20,17.5220208137008,-4.821367720255467,0.9999640402659659,0.008480458417197042
14,2.454103837601685,-11.805305977435145,0.9999943387279819,0.003364894052734224
31,23.869167254769124,-2.4725874746612746,0.9999965189659018,-0.00263857084019205
10,2.363537954305201,18.04021519148212,0.9999991671068515,-0.0012906531692384667
7,-4.566979649392654,18.888479838172554,0.9999977424745201,-0.00212486372816904
16,40.238353795795646,-1.522884168328599,0.9999999732536047,0.00023128508389088536
17,2.6235766372390854,-12.712036163908873,0.9999989057076962,0.0014793861598604763
1,24.659164983794316,13.853789039538189,-0.9999998905602738,-0.00046784553036700226
23,40.7790275830585,-2.0595140317355005,0.999967348060756,-0.008081015551206001
9,35.82403718807084,-1.1618863937902006,0.9999994718095598,-0.0010278037756963187
62,6.878000112649592,28.09938887419778,-0.9999254585455614,-0.012209723684378337
13,-7.688514173482242,44.44971657161656,0.9991332871364873,-0.041625407335396825
19,-24.765640218040758,1.7590762391701857,-0.9998665953334996,-0.016333754503963058
15,36.2125060732203,11.488053729174428,-0.9999951241218937,-0.0031227763990224126
31,23.854613687590025,-2.435537424727793,0.9999999365293688,-0.0003562881674786258
18,-2.6542429609844813,16.390920054815542,-0.999763912498151,0.021728305649302414
4,-6.5538008586775485,23.295203510793485,0.9997467307749102,-0.022504984000869102
3,33.26327395403704,2.7617958755266607,0.9999992010317358,0.0012640948896607796
6,23.278953706818495,3.8036488149997805,-0.9999981126968899,-0.001942833667162249
5,33.09222425026182,8.617881296491673,-0.99997538310812,0.007016635787093908
12,-0.2942912410723652,-23.060076996020666,0.9998866618426409,0.015055346863499183
2,-11.157504868218922,28.649293710118705,-0.9994611131266968,0.032825041470561235
14,2.415851085112151,-11.794678386779504,0.9999996664066704,0.0008168148798270428
20,17.61026926346217,-4.773731919247415,0.9997057301314867,0.02425805314263911
10,2.3466557656961724,18.060896825970154,0.9999965184568466,-0.002638763760871951
7,-4.605158899361675,18.92539019692513,0.9999672081023442,-0.00809831587448882
16,40.34479360576169,-1.538487397170565,0.9999986025810848,0.0016717762642685576
17,2.614048650473438,-12.693796245967926,0.9999953879162575,0.0030371279547782007
1,24.587635987867703,13.847184857850491,-0.9999995657506574,-0.0009319326674268923
15,36.15396309700306,11.485979077233452,-0.9999902257185819,-0.004421364868408331
62,6.806734997612126,28.071211023162153,-0.9996670466652884,-0.025803019426029302
13,-7.727199067152924,44.56052949018352,-0.9964381957352925,0.08432628344588104
31,23.839182263594225,-2.4032096539446224,0.9999981811966887,0.0019072501971666316
19,-24.67461431781973,1.7920590900774116,-0.9999834890297162,-0.005746448290506052
9,35.918726418095574,-1.1676360806426056,0.9999893800942146,-0.0046086547699262246
4,-6.5581010918573135,23.375334026426376,0.9989646230822108,-0.04549375594756363
18,-2.7016635986947892,16.428127695925266,-0.9991924037881936,0.04018134158998926
3,33.382583921070506,2.7600173305671762,0.9999999363745593,-0.0003567224094123638
28,-9.640794121509494,39.835358056565056,-0.9345229978812734,0.3559027485578014
6,23.210059982420184,3.797897066103131,-0.9999811597638302,-0.006138413262818208
2,-11.200699019086962,28.709602361438506,-0.9979760445344916,0.06359099413667328
12,-0.2492826086298019,-23.009727175667457,0.9994386976712393,0.03350059099802923
5,32.996804389605316,8.623282697688422,-0.999949735418093,0.010026297286924425
20,17.68446331921511,-4.723112001907028,0.9988178342091797,0.048610020218918165
14,2.3756500946012213,-11.782359856913272,0.9999961964641254,-0.002758089426072623
17,2.6011054871546695,-12.62531694338041,0.9999973782033734,0.002289887852986638
7,-4.642854370504004,18.967425321953105,-0.9998000649507534,0.019995752660736693
10,2.3320924366747593,18.079560396391177,0.9999899077475286,-0.004492705542229094
16,40.46857638766992,-1.569027205579704,0.9999975809593568,0.0021995625552960756
1,24.524910908329314,13.839159233738805,-0.999997576507926,-0.0022015854002698605
28,-9.731621926817668,39.93839669255959,-0.886236999790271,0.46323210186982844
25,-0.3705239223838859,17.732480942460093,0.9999955186180343,0.002993784202105043
9,36.00416704642359,-1.1744103009905271,0.9999359364489853,-0.01131914298393672
4,-6.555506676106315,23.44965380107146,0.9971054743749586,-0.07603073701792461
15,36.089472423979174,11.48765321081682,-0.9999961061291865,-0.0027906498283982507
18,-2.752152650099241,16.456193969459363,-0.9983172757959478,0.0579880750444221
13,-7.752694657826977,44.668335379868616,-0.9889218555595527,0.14843706948283222
12,-0.20029715753168287,-22.96020980774478,0.9979696341488103,0.06369151683614989
3,33.50319226250468,2.7605792528990216,0.9999999330949584,0.00036580059958037293
6,23.138615020446018,3.7936093171746115,-0.9999497517605974,-0.010024667272265067
2,-11.250229356501087,28.769143707485306,-0.9946810534254713,0.10300292207697125
5,32.88092956202655,8.629444811478528,-0.9998927694199061,0.014644099896904447
31,23.84127478373066,-2.410070733236142,0.9999988653782862,0.0015064003917592088
20,17.74662174432009,-4.657500020100767,0.9945933585531009,0.10384628602922134
17,2.616941376500318,-12.597181356649978,0.9999985887548201,0.0016800262998869272
14,2.3455333367458384,-11.779146426634492,0.99998461384275,-0.005547258581158585
7,-4.6737645785725865,19.007804602438128,-0.9990994494310177,0.042429826144321635
16,40.56126738063462,-1.5717197234102895,0.9999445792054352,0.010527987351111653
10,2.306562522632372,18.09605802464298,0.9999746018283966,-0.00712711008331542
1,24.455738066788125,13.8333601373275,-0.9999985058100033,-0.001728692500401063
23,41.0976390909423,-2.0672972352608525,0.9999609121322441,0.008841617931713317
19,-24.69088209752952,1.913593309410254,-0.9956522099827219,0.09314868091670397
28,-9.7970250011985,40.07387149311966,-0.8040320074327713,0.5945860165052892
62,6.6211810757394876,28.065605625853273,-0.9996456501126801,-0.026619057286032914
18,-2.8152644142701275,16.492845489319173,-0.9961302612614549,0.08788914949631489
4,-6.551982975551011,23.53369179977997,0.992699004727272,-0.12061793404582773
15,36.00670238717454,11.494168381587974,-0.9999882362347826,0.004850504308680731
31,23.832427452763476,-2.385962005691443,0.999996361870624,0.0026974516707358328
13,-7.777111426761717,44.772995122067876,-0.9732614639949478,0.2297000711850367
3,33.62817050637886,2.7639079236695476,0.9999822255823263,0.0059622579126982255
12,-0.13957164593954474,-22.904209234531933,0.9934606719970733,0.11417483608538023
6,23.054710557047255,3.789921668686903,-0.9999041367820856,-0.013846199697838601
2,-11.308238388504638,28.83711105001274,-0.987082729767541,0.16021137473556543
5,32.727117744394825,8.635767381182681,-0.9997918428455494,0.020402719904468233
9,36.13764603363577,-1.2912714766946092,0.9847684482771848,-0.17387093856578106
17,2.635900193172172,-12.582042622001095,0.9999989922457918,0.001419685669701373
14,2.322112524586241,-11.777542239387149,0.9999623820803347,-0.00867377796710259
7,-4.73834525690837,19.048763930560202,-0.9972228015736843,0.07447606341323634
20,17.82766740633322,-4.5808066424797325,0.9832782495387737,0.1821095384211518
10,2.2933333777097125,18.10609775357146,0.9999590227689297,-0.009052777640432675
16,40.70261930964809,-1.5952408729127803,0.9999676338531458,0.008045573077218376
1,24.37512523737678,13.82812899939362,-0.9999996630984054,-0.0008208550881149336
23,41.18594670808505,-2.0586070729376877,0.9996766009200581,0.025430170524772734
28,-9.83454952259892,40.20022029815689,-0.7266199123878234,0.6870396661922162
62,6.519788632513496,28.051650238626966,-0.9992156687707936,-0.0395985767791681
19,-24.643568373511545,1.9676306798892997,-0.9854905466235644,0.16973032291134127
312,47.068197510192185,16.55075825063109,1.0,1.7763568393754676e-15
15,35.91070435965608,11.496644631745344,-0.9999649873610955,0.008368037519283274
4,-6.542910128975013,23.61161895205769,0.9852723805989103,-0.1709922104335632
31,23.822512845095606,-2.3657491032839677,0.9999948285994709,0.00321601839466035
18,-2.897337766542381,16.532918398763233,-0.9916528161316246,0.1289367762053105
3,33.7620958634885,2.7711451500257263,0.9998231256063176,0.018807378945875867
13,-7.800138409613979,44.89296770277724,-0.9400126199604242,0.3411396698056959
2,-11.378813659826612,28.910907148068826,-0.9714582227475091,0.23721071109090114
9,36.23048286921458,-1.2888822537402924,0.9881301229355127,-0.15361920500851609
6,22.947318994668343,3.782333025603671,-0.9997123296310868,-0.023984536342927687
12,-0.07493705351368452,-22.844132381044318,0.9824979307771404,0.1862734978966074
5,32.539826396684774,8.642437183595053,-0.9996453175534499,0.02663154320467486
17,2.6285982882273524,-12.559421444711994,0.9999988111730788,0.0015419638222537084
14,2.3020430452237357,-11.776906670024013,0.999925439625499,-0.012211273060272339
7,-4.7964386911067,19.099530825952606,-0.9927979942343921,0.11980042839726435
10,2.2744852191802707,18.117025592564815,0.9999189103592913,-0.012734704782112452
16,40.82691447931934,-1.616187884662009,0.9999903448376118,0.004394340855491479
20,17.91900150114899,-4.505122037349907,0.9617275210007219,0.2740076191455378
1,24.274301520145066,13.820794224071651,-0.9999960937541706,-0.0027950807501809973
23,41.240462449775414,-2.0379603933693047,0.9983267753429336,0.057824299679112304
62,6.390705585128509,28.03895326581276,-0.9986573465315802,-0.051802550308871674
28,-9.851120127930487,40.327143888491165,-0.6499519429449979,0.7599753100344919
312,47.003992201591345,16.56198105954325,0.9999999991036821,-4.233953041738308e-05
15,35.79335030594088,11.495767459229612,-0.9999826778600768,0.0058859136750323
4,-6.5510009834915435,23.690293224350025,0.9734877858721976,-0.22873900139164358
13,-7.829528443836948,45.015426218621386,-0.8847323331717302,0.46609945144840786
3,33.90581186788829,2.7792685469721157,0.9995124603867322,0.031222452364622
6,22.81752941841443,3.7736287687537864,-0.9993452498671976,-0.03618109406676758
9,36.32661916003339,-1.297452608744719,0.988815133250141,-0.14914634509603628
5,32.341914309775355,8.643963822028914,-0.9997745331505423,0.02123400253402716
12,-0.01024386452784807,-22.776128895339635,0.958911446457732,0.28370554779972196
18,-2.9988890708689167,16.598138928027787,-0.9857937502487124,0.16796035833070622
2,-11.475024835041454,29.004402133444444,-0.9366137822995697,0.3503635580457737
17,2.6549544153481666,-12.614517023743769,0.9999999503358789,0.0003151638301803134
31,23.849277248901124,-2.400268376275404,0.9999928926454451,0.0037702332282263202
14,2.29827041413635,-11.792323525449971,0.9999679780276147,-0.008002682010660957
10,2.279492280733854,18.12486111093071,0.9998720677432037,-0.01599525388764743
16,40.9271768671577,-1.6237782091987427,0.9998967508750827,0.01436967603855173
7,-4.79291718817478,19.14053999122173,-0.9868237847543048,0.16179869543105
1,24.147748569571824,13.815132411057286,-0.9999954955429757,-0.0030014819270412123
20,18.01312683515042,-4.429768640005674,0.9287780010015261,0.3706365131171093
62,6.244947395441076,28.025112624899716,-0.9978502332747782,-0.06553557776865022
13,-7.871081736938438,45.14634184302058,-0.7999877396991156,0.600016346719904
15,35.654502715833246,11.49199373274282,-0.9999952103963567,-0.0030950257423974312
312,46.92589904800232,16.571681183907167,0.9999999600906438,-0.0002825220536569818
3,34.04926661413873,2.7881258883756357,0.9991296216393584,0.04171329719397134
2,-11.578254894411156,29.102018648456244,-0.8831460661189598,0.469098098374536
9,36.42438852768821,-1.3052967995937554,0.9899380355062225,-0.14150154012618024
4,-6.572959551429625,23.77339958239035,0.9547850505956578,-0.2972970015978083
6,22.667335995872435,3.763110464434157,-0.9987584970034713,-0.049814301795437534
10,2.328169475374749,18.116521121223922,0.9999301978895487,-0.011815216822718449
12,0.059142899351978265,-22.696290632718608,0.9146225099626955,0.4043088723606485
18,-3.110529231853509,16.654667628254902,-0.9700055560624934,0.24308274559888654
5,32.11565350849268,8.644908946157482,-0.9998968659129526,0.014361669034448254
17,2.6494158948585556,-12.58769428989935,0.9999983966531331,0.0017907236423260384
16,40.95684865254373,-1.5781434726957517,0.9963069541986767,0.08586298978812774
14,2.2808265889991364,-11.781713028842788,0.9998397333943739,-0.01790272397897422
31,23.861045510899093,-2.430812493650169,0.999991624335334,0.004092830216406539
7,-4.789862809408022,19.17581625106096,-0.9795676248786716,0.2011150623139855
20,18.094302226057522,-4.329217829148297,0.869716215306782,0.4935521298023615
1,23.99382171147173,13.814084378991161,-0.999988405781415,0.004815423423125215
25,-0.3450421950955035,17.734365002904966,0.9999941449261314,0.0034220043038064416
19,-24.714287072491697,2.229794881471807,-0.8196173654390004,0.5729113144901504
13,-7.938740387324179,45.31132028795664,-0.6673057183950125,0.7447839137611098
2,-11.69871684316619,29.237919148409766,-0.784220844050691,0.6204818029212635
15,35.49379191723094,11.490622209725531,-0.9999818108890102,-0.00603140871901894
312,46.83993162076935,16.584329804434304,0.9999989479164287,-0.0014505743812789013
3,34.201947383072245,2.7967626275345694,0.9988318032755037,0.04832213535643414
12,0.12451648830312842,-22.604273491949726,0.8443120873296006,0.5358517511300425
4,-6.60000005856401,23.85605502407468,0.927195078228367,-0.3745788126804458
18,-3.226808545860165,16.7222379231975,-0.9431665755003779,0.33232034373310654
5,31.891037379748333,8.641843383489707,-0.999995351842115,0.0030489824802173967
6,22.499514818261517,3.746694653583247,-0.997501835748111,-0.07064055265319272
17,2.6686147264518576,-12.578041281762683,0.9999961456117992,0.0027764656571466323
9,36.51370601215626,-1.4902354179010735,0.91962976527346,-0.3927863220926626
7,-5.042778831208845,19.276637780984146,-0.9532841053554894,0.3020751801730562
10,2.2996371193144163,18.129677536515597,0.9998074969068212,-0.019620630186530666
16,41.10064986139944,-1.6075682210348758,0.9981767356153315,0.06035896351264313
14,2.2654366396554892,-11.772085337878881,0.9996011427406584,-0.028241023911501188
31,23.873868121557532,-2.4466467588587313,0.9999925901898584,0.0038496188613699497
20,18.17681511345213,-4.219571576106564,0.7976220103897587,0.6031576315871331
1,23.83427201696594,13.812162485561528,-0.9994261264588876,0.033873555340170745
15,35.32962837917013,11.490805820822988,-0.9999878187452458,-0.004935824259995434
19,-24.626881018947984,2.3047516192731474,-0.6942225323892405,0.7197604292562004
13,-8.008228016053508,45.50727438568694,-0.4846201053158914,0.8747247301429257
2,-11.819479892832135,29.401595037048597,-0.6551259608397956,0.7555196724333091
17,2.6161822183223,-12.573809861206792,0.9999962491720807,0.002738912515896619
312,46.744350473843284,16.595144623711413,-0.9999917877558395,0.004052705377895657
3,34.34984690416161,2.805538949305717,0.9986065599025216,0.05277251670757779
4,-6.6279269223167905,23.948592531923516,-0.8813663327607805,0.4724334741271126
18,-3.350044083626153,16.816297367638764,-0.8948219599621975,0.4464231848475294
9,36.59461653235813,-1.457515469691363,0.951515307591966,-0.30760139697044014
6,22.33430887865928,3.7292322065020005,-0.9962372807435296,-0.08666764365515975
12,0.19263641845333074,-22.493396300386195,0.7428890156647606,0.6694146027721857
31,23.904286206148363,-2.502540139435742,0.9999999690688288,0.0002487214134318635
5,31.65606230056605,8.648555547468089,-0.9999559430254396,0.009386799673149728
7,-5.219687701031923,19.415632381954822,-0.8850860867982201,0.4654273508897103
14,2.2367321361373036,-11.757337422044273,0.9992528025826454,-0.038650181509649516
10,2.276264923874789,18.138921956795038,0.9996712754737259,-0.025638662069890367
16,41.26273641521538,-1.645091846132149,0.9996519091549257,0.026382958949140032
20,18.23289458103896,-4.07725060060943,0.6858002958047595,0.7277897734058266
1,23.665947493345154,13.816471728333106,-0.9986793670273205,0.051376277345778446
481,-21.089327853080306,33.85264596316688,1.0,-8.881784196974955e-16
13,-8.072628095950648,45.7389797392665,-0.2738919972991604,0.9617604555269865
17,2.6015587495263164,-12.607884613568881,0.999997715263807,-0.002137631204400814
15,35.16427176569475,11.487006825165235,-0.9999442238388804,-0.010561686004564391
2,-11.918805719448232,29.588296139701313,-0.5116876117777287,0.8591715707314834
19,-24.561749126472346,2.3811560726365926,-0.5437393192052555,0.839254164571261
312,46.66257199245704,16.605523504375228,-0.9999571824753734,0.00925382169229483
18,-3.4681713969075765,16.93488306419952,-0.8259431914578357,0.5637533542999501
3,34.50183897557489,2.8219168954854545,0.997903258344377,0.06472315648726983
6,22.157645896617883,3.706876338903628,-0.9946485059507132,-0.10331674409317226
9,36.69737614994985,-1.4308802205229192,0.9722048921203444,-0.2341316888788646
4,-6.640825244243679,24.045569423686363,-0.8078976878996572,0.5893227688511519
7,-5.449100601690207,19.553160381320303,-0.802169873004966,0.5970958841285012
12,0.2577750752942595,-22.367651532910365,0.6218279825593868,0.7831538546838182
5,31.426325652820474,8.653200378403865,-0.9999306278539581,0.01177877241435388
20,18.246502875730094,-3.8729002581100094,0.4906771024213796,0.8713414836672009
31,23.90299777460092,-2.5216146924694964,0.9999955455940448,-0.0029847599683501236
16,41.30294513159229,-1.596743194888615,0.9954891740722325,0.09487520384686676
14,2.217211225364291,-11.747731390196359,0.998911306104788,-0.04664978602337356
10,2.2561501295073763,18.148018930618807,0.9994678269280931,-0.03261997755418047
1,23.496104498714516,13.821066892901058,-0.9984060487807954,0.056439009186200755
28,-9.82806261716941,40.92039322657814,-0.37440033205737416,0.9272671628798941
19,-24.509293986064478,2.451305812670719,-0.3890599366824945,0.9212124432879819
31,23.92723810254681,-2.5704242140949005,0.9998736334361964,-0.015897080206714834
17,2.593277552459049,-12.647624040938837,0.9999734098586383,-0.007292432768834411
13,-8.115859594533921,46.00322695170013,-0.06676501329352688,0.9977687272108278
481,-21.035767623374664,33.8130620758341,0.9999999936909406,-0.00011233039963254017
2,-11.990069257184961,29.774563343401994,-0.3940022630732482,0.9191094693741104
15,35.003003352950984,11.488797743069906,-0.9999806116913036,-0.00622705720917388
312,46.59056861905524,16.612742712342154,-0.9998987798580141,0.014227791060267789
9,36.80680347846986,-1.4112939378098828,0.9839548153262111,-0.17841782813486384
7,-5.646215042149784,19.742745253537763,-0.6441002725073487,0.7649410689431959
3,34.6501013286104,2.842667796295971,0.9969323074778594,0.07826860358324284
20,18.261111015460422,-3.657157919957353,0.30195303628150677,0.953322801510789
18,-3.5746469502557248,17.065726367181597,-0.7548224935013993,0.6559291145423642
4,-6.645423390129346,24.141416161708534,-0.7103266681855425,0.7038721648598034
12,0.32275381939141745,-22.23339954383865,0.5057804955359118,0.8626622110278435
6,21.980940734448975,3.6778175002160456,-0.9924649921028548,-0.12252852504735569
5,31.20279696847181,8.669015489496335,-0.9996933463133845,0.024763144726539173
16,41.44536395396112,-1.607940243743633,0.9952777203624171,0.09706832310383388
14,2.1962950554823695,-11.731822535210007,0.997702695809121,-0.06774459960183284
10,2.229923092692981,18.160052137114143,0.999040124675254,-0.04380444371125995
1,23.33265597210384,13.827015771279532,-0.9981745361744279,0.0603953254231294
28,-9.821515458844804,41.02557169765713,-0.3423398215847199,0.9395762058275753
13,-8.134736300676842,46.27692222804122,0.08484391846369008,0.9963942540479279
31,23.95483916925077,-2.622602421776267,0.9993174755713536,-0.03694026282658321
481,-20.95136613368991,33.74622990115441,0.9999989225161057,-0.0014679804589096486
17,2.6640385163975266,-12.63525282396969,0.9999837410755115,-0.005702419190522344
312,46.5154726223621,16.617146800279357,-0.9998448566981136,0.017614270757785606
7,-5.79344943198635,19.970891386930965,-0.4369391680519017,0.8994910580000849
19,-24.4760324753065,2.539961536346457,-0.2122960263331663,0.9772054017468117
2,-12.061848333315236,29.95946780049858,-0.32419408595951427,0.9459905890805019
15,34.84501860195475,11.49380343223056,-0.9999993206373086,0.001165643565294678
3,34.80258824598607,2.8619519481647027,0.9962328447090593,0.08671862039317435
18,-3.6712725442511216,17.209999250409734,-0.6855624796233393,0.7280137955648222
9,36.93539993266832,-1.3964268126919968,0.9910781388478446,-0.13328211694707034
4,-6.643877855900135,24.248405475080588,-0.5801314103179004,0.8145228951739564
6,21.81369063867107,3.6516194497729373,-0.9912215186300742,-0.13221157666668035
12,0.380700605823365,-22.088745675062455,0.3989904049712827,0.9169551007224137
5,30.9900163181702,8.671217521801415,-0.9997480287204138,0.022447250826029323
20,18.370294204420865,-3.5647817960746266,0.3443674713150224,0.938834940072054
16,41.58069958345589,-1.6072889121628433,0.9934060600545758,0.11464902898343503
14,2.217530133822151,-11.728603017463307,0.9970583413324562,-0.07664635659554396
10,2.2089085106510864,18.17166409920093,0.9983960388199703,-0.05661580758580014
1,23.169998978511657,13.824808599419882,-0.9986604897453023,0.05174191938528196
9,37.05441543703018,-1.390951020676686,0.9940951353148203,-0.1085120359379967
31,23.976679786538106,-2.6697274807279334,0.9979030933432568,-0.06472570042849483
558,-7.519589033650244,37.32612491219706,0.9999999999907394,4.3036136016876835e-06
13,-8.156746172075714,46.54552349372031,0.14242010329443622,0.9898063013426426
19,-24.46318522334692,2.6418627746991836,-0.04620296186881299,0.9989320729231538
17,2.7226429497363767,-12.624850856398975,0.9999924465108299,-0.003886762313953357
